Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Age Group,Salary Band,Experience Level,Employee Tenure Group,Attrition Percentage,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,Employee Risk Category
50,0,0.8020249873085814,1,2,997,4,0.005355811294843447,3,4,4,2.31518198816021,-1.0818986540037887,9,22,4,3,1,32,1,2,5,4,1,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,46-55,Low Salary,Executive Level,Junior Employee,0.0,Travel Rarely,Research & Development,Medical,Male,Research Director,Divorced,Medium Risk
33,0,0.060773420393072805,1,4,998,3,0.8910731041795485,4,2,2,-0.2156512326360258,0.8218688589845614,1,13,3,1,1,6,2,3,6,5,1,2,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,26-35,,Mid Level,Experienced Employee,0.0,Travel Frequently,Research & Development,Other,Female,Healthcare Representative,Married,High Risk
41,0,0.09300174938939927,9,3,999,1,-0.09305722124790157,3,5,3,2.7443888646616283,-1.4866565483937524,2,17,3,2,1,21,2,4,18,16,0,11,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,36-45,Low Salary,Executive Level,Loyal Employee,0.0,Travel Frequently,Research & Development,Medical,Male,Research Director,Divorced,Low Risk
27,0,0.8218578051524746,16,4,1001,3,-1.4216331605749593,3,1,2,-0.7844565833262721,-0.3129991955984098,9,14,3,2,1,4,2,3,2,2,2,2,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,26-35,,Entry Level,New Employee,0.0,Travel Rarely,Research & Development,Technical Degree,Female,Laboratory Technician,Married,Low Risk
45,0,-1.3746267710586981,23,2,1002,4,-1.1756005792180968,3,2,1,-0.6097991316014374,-0.0385227484652156,1,15,3,3,1,9,2,3,9,8,0,8,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,36-45,,Mid Level,Experienced Employee,0.0,Non-Travel,Research & Development,Life Sciences,Male,Laboratory Technician,Married,High Risk
47,0,0.3780985058953641,4,2,1003,4,0.841866587908176,3,2,4,-0.49718544618274835,-0.8070005840639384,1,17,3,3,0,9,0,3,9,0,0,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,46-55,,Mid Level,Experienced Employee,0.0,Travel Rarely,Sales,Life Sciences,Female,Sales Executive,Single,Medium Risk
30,1,-1.6473280164122297,22,3,1004,1,-0.8803614815898617,3,1,3,-0.928729587853234,-0.38987508734539245,4,11,3,2,0,7,2,3,5,2,0,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,26-35,,Mid Level,Junior Employee,0.07,Travel Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,Medium Risk
50,0,0.33843287020757773,24,3,1005,4,1.432344783164646,3,4,3,1.5872301273216654,-1.4267861098485703,3,18,3,4,1,22,2,3,12,11,1,5,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,46-55,Low Salary,Executive Level,Loyal Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married,Medium Risk
38,0,1.4589870783875438,10,1,1006,3,0.005355811294843447,3,1,3,-0.8114413720964108,-0.30723701724077485,0,17,3,2,1,3,0,2,2,1,0,2,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,36-45,,Entry Level,New Employee,0.0,Travel Frequently,Research & Development,Medical,Male,Research Scientist,Married,Medium Risk
46,0,-0.5862722617639431,7,2,1007,4,0.448214457737196,3,3,3,0.9225969046996668,1.3906380251637918,6,13,3,2,1,13,3,3,8,7,0,7,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,46-55,Low Salary,Senior Level,Experienced Employee,0.0,Travel Rarely,Research & Development,Medical,Male,Manufacturing Director,Divorced,Low Risk
24,0,1.0003531657475135,17,1,1009,4,-1.2248070954894692,2,2,3,-0.451715014711806,1.3778488000285534,1,15,3,2,2,5,6,3,4,2,3,2,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,18-25,,Entry Level,Junior Employee,0.0,Travel Rarely,Research & Development,Medical,Female,Manufacturing Director,Divorced,Low Risk
35,1,-0.4474425368566906,14,4,1010,3,-1.3232201280322142,2,1,2,-0.586426479910766,-0.5957675579291761,1,24,4,4,1,5,2,1,4,2,0,2,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,26-35,,Entry Level,Junior Employee,0.07,Travel Rarely,Research & Development,Other,Male,Laboratory Technician,Divorced,High Risk
31,0,0.12523007838572572,1,1,1011,3,1.4815512994360187,3,2,1,-0.500372625958749,-0.42697789433113914,1,12,3,3,1,4,1,3,4,3,0,3,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,26-35,,Entry Level,Junior Employee,0.0,Travel Frequently,Research & Development,Life Sciences,Female,Manufacturing Director,Married,Low Risk
18,0,-1.2779417840697187,5,2,1012,2,0.349801425194451,3,1,4,-1.158419010377013,-0.11525809927664622,1,15,3,4,0,0,2,3,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,,,,,0.0,Non-Travel,Research & Development,Life Sciences,Male,Research Scientist,Single,Low Risk
54,0,1.5829421899118765,17,3,1013,3,-0.4867093514188816,3,3,3,0.9000741676159291,-0.052014678278214384,8,11,3,3,1,22,2,3,10,7,0,8,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,46-55,Low Salary,Executive Level,Experienced Employee,0.0,Travel Rarely,Research & Development,Technical Degree,Female,Manufacturing Director,Married,Low Risk
35,0,-0.54412752384567,25,4,1014,3,-0.4375028351475091,3,3,3,0.8254941608575143,-1.0313039172050433,1,11,3,3,1,16,3,2,16,10,10,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,26-35,Low Salary,Senior Level,Loyal Employee,0.0,Travel Rarely,Research & Development,Medical,Female,Healthcare Representative,Divorced,Medium Risk
30,0,-1.6101414829549299,8,2,1015,2,0.349801425194451,4,3,1,1.0439222148394243,0.49033279201722657,0,12,3,3,3,9,4,2,8,7,1,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,26-35,Low Salary,Mid Level,Experienced Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Research Director,Married,High Risk
20,1,0.7301310226244685,11,3,1016,4,1.5799643319787637,2,1,1,-0.8292895788420143,0.556808654533356,1,15,3,1,0,1,2,3,1,0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,18-25,,Entry Level,New Employee,0.07,Travel Rarely,Research & Development,Medical,Female,Research Scientist,Single,High Risk
30,1,-1.7192219810963425,5,3,1017,2,-0.2898832863333916,3,1,2,-0.8671107788505551,1.603838624396283,0,17,3,1,0,4,3,3,3,2,1,2,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,26-35,,Entry Level,Junior Employee,0.07,Travel Frequently,Research & Development,Medical,Female,Laboratory Technician,Single,Low Risk
26,0,0.6532788534793824,2,2,1018,4,-1.6676657419318217,4,2,4,-0.2190508910637598,-1.543013463550133,1,12,3,2,0,8,2,3,8,7,1,3,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,26-35,,Mid Level,Experienced Employee,0.0,Travel Rarely,Research & Development,Medical,Male,Manufacturing Director,Married,Low Risk
22,0,-1.4514789402037842,8,1,1019,2,1.3831382668932737,1,1,1,-0.8609488979502873,-1.044514765146938,1,15,3,1,1,4,3,2,4,3,1,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,18-25,,Entry Level,Junior Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,Medium Risk
48,0,-1.302732806374585,6,3,1022,1,1.5307578157073911,2,2,3,-0.48082458999927846,-0.1678204091731207,2,13,3,4,0,19,0,3,2,2,2,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,46-55,,Senior Level,New Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Single,Low Risk
48,0,1.3697393980900245,4,4,1024,3,0.5958340065513135,2,3,3,0.9553186170666066,1.1147561686750769,7,14,3,2,0,27,3,3,15,11,4,8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,46-55,Low Salary,Executive Level,Loyal Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Single,Low Risk
41,0,-0.6284169996822161,7,2,1025,4,-1.1756005792180968,3,2,3,-0.31870337872671295,1.2730052621067085,6,14,3,2,0,8,6,3,2,2,2,1,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,36-45,,Mid Level,New Employee,0.0,Travel Rarely,Research & Development,Medical,Female,Manufacturing Director,Single,Low Risk
39,0,-0.8341824848126081,1,1,1026,4,-0.043850704976529056,2,4,4,1.3256689070378802,-1.0193579376831172,1,16,3,3,1,21,3,3,21,6,11,8,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,36-45,Low Salary,Executive Level,Veteran Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Married,Low Risk
27,0,0.6260087289440293,2,4,1027,1,-0.9295679978612341,3,2,4,-0.48358681247181234,-1.356937264879191,0,18,3,2,1,4,2,3,3,2,2,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,26-35,,Entry Level,Junior Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Married,Low Risk
35,0,-0.0012041353690934679,10,3,1028,2,-1.0279810304039791,3,1,4,-0.5494551945091587,-0.6706758765784298,1,20,4,1,1,3,4,2,3,2,1,2,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,26-35,,Entry Level,Junior Employee,0.0,Travel Rarely,Research & Development,Other,Male,Laboratory Technician,Divorced,Medium Risk
42,0,-1.332482033140425,5,2,1029,4,1.1863122018077836,3,5,3,2.5072626893271814,-0.919573873441147,6,13,3,2,0,21,3,4,1,0,0,0,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,36-45,Low Salary,Executive Level,New Employee,0.0,Travel Rarely,Sales,Marketing,Male,Manager,Married,Low Risk
50,0,0.003754069091879834,9,3,1030,1,-0.09305722124790157,3,1,4,-0.8760348822233569,0.8224310227267697,4,18,3,2,0,8,5,3,1,0,0,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,46-55,,Mid Level,New Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,Low Risk
59,0,-0.2168860294214321,2,3,1032,3,0.15297536010896096,2,4,4,1.5347479003435216,1.0562911394854155,3,13,3,1,0,30,4,3,5,3,4,3,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,55+,Low Salary,Executive Level,Junior Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Single,Medium Risk
37,1,0.8392115207658811,11,2,1033,1,-0.2406767700620191,1,2,2,-0.3667235540184558,0.009682792429144669,5,15,3,1,0,15,2,1,1,0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,36-45,,Senior Level,New Employee,0.07,Travel Rarely,Research & Development,Medical,Female,Healthcare Representative,Married,Medium Risk
55,0,-1.6547653231036896,18,4,1034,3,-0.19147025379064658,3,2,2,-0.02505788203118797,-0.18566910798823366,3,14,3,4,2,17,3,3,8,7,6,7,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,46-55,,Senior Level,Experienced Employee,0.0,Travel Frequently,Research & Development,Medical,Male,Healthcare Representative,Married,High Risk
41,0,-1.3771058732891848,7,1,1035,2,-0.5359158676902541,1,5,3,2.8621020377219186,0.8391553940574662,1,22,4,2,2,21,3,3,21,16,5,10,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,36-45,Low Salary,Executive Level,Veteran Employee,0.0,Non-Travel,Research & Development,Life Sciences,Female,Research Director,Divorced,Low Risk
38,0,0.5764266843342962,3,4,1036,2,-1.1756005792180968,3,2,4,0.07608195619389878,-1.3115425426958724,8,12,3,3,0,19,1,3,1,0,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,36-45,Low Salary,Senior Level,New Employee,0.0,Travel Rarely,Sales,Life Sciences,Male,Sales Executive,Single,Medium Risk
26,1,-1.332482033140425,29,2,1037,2,0.645040522822686,1,2,1,-0.3259276528856477,1.0540424845165823,8,18,3,4,0,7,6,3,2,2,2,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,26-35,,Mid Level,New Employee,0.07,Non-Travel,Sales,Medical,Male,Sales Executive,Single,Low Risk
52,1,-1.3300029309099384,2,1,1038,1,-0.4375028351475091,1,5,4,2.8349047703000463,1.6208440775980837,1,15,3,4,1,33,3,3,32,14,6,9,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,46-55,Low Salary,Executive Level,Veteran Employee,0.07,Travel Rarely,Sales,Marketing,Female,Manager,Married,Low Risk
44,0,1.600295905525283,28,3,1039,4,-0.6343289002329991,4,4,4,1.448481567739771,-0.3620479821060824,3,18,3,3,1,23,2,3,12,11,11,11,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,36-45,Low Salary,Executive Level,Loyal Employee,0.0,Travel Rarely,Sales,Medical,Female,Sales Executive,Married,Medium Risk
50,0,-1.629974300798823,1,3,1040,4,1.432344783164646,3,2,3,-0.03313207079705624,1.4907031712768661,0,12,3,1,1,19,3,3,18,7,0,13,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,46-55,,Senior Level,Loyal Employee,0.0,Non-Travel,Sales,Life Sciences,Female,Sales Executive,Married,Low Risk
36,1,0.20456134976129856,16,4,1042,3,-1.1263940629467242,4,1,1,-0.7989051316441416,-0.8494439466006638,1,16,3,3,0,18,1,3,17,13,15,14,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,36-45,,Senior Level,Loyal Employee,0.07,Travel Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single,Low Risk
39,0,0.35330748359049763,22,3,1043,4,0.7926600716368035,3,3,1,0.930033657510335,-1.2972073672695612,1,13,3,3,0,21,2,3,21,6,2,8,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,36-45,Low Salary,Executive Level,Veteran Employee,0.0,Travel Frequently,Research & Development,Medical,Female,Manufacturing Director,Single,High Risk
33,0,0.5838639910257561,8,1,1044,2,1.0878991692650386,2,1,4,-0.8841090709892252,1.0011990927490038,0,19,3,4,0,3,2,2,2,2,2,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,26-35,,Entry Level,New Employee,0.0,Non-Travel,Sales,Life Sciences,Female,Sales Representative,Single,Medium Risk
45,0,1.0697680282011397,11,2,1045,4,1.1863122018077836,3,4,4,2.368514129745287,-1.2520937269573464,3,13,3,2,1,26,4,4,9,3,1,1,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,36-45,Low Salary,Executive Level,Experienced Employee,0.0,Travel Rarely,Sales,Life Sciences,Female,Manager,Married,Low Risk
32,0,0.7598802493903084,29,4,1046,4,0.15297536010896096,3,1,3,-0.5265075001219541,-0.446653625308429,9,12,3,2,0,10,2,3,8,7,7,7,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,26-35,,Mid Level,Experienced Employee,0.0,Non-Travel,Research & Development,Medical,Female,Laboratory Technician,Single,Low Risk
34,0,-1.4539580424342708,1,4,1047,2,0.448214457737196,4,2,4,0.6846208147582863,-0.2860153359724122,0,11,3,4,1,16,2,2,15,1,0,9,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,26-35,Low Salary,Senior Level,Loyal Employee,0.0,Travel Rarely,Sales,Marketing,Male,Sales Executive,Divorced,Medium Risk
59,0,0.7102982047805754,1,2,1048,2,0.005355811294843447,3,3,4,1.1476117968853115,-0.4602860960569799,3,14,3,3,1,14,1,1,6,4,0,4,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,55+,Low Salary,Senior Level,Experienced Employee,0.0,Travel Rarely,Sales,Technical Degree,Male,Manager,Married,Medium Risk
45,0,-0.03591156659590658,24,4,1049,2,-1.4708396768463317,3,1,2,-0.9191680485252322,-0.8425574407586123,1,16,3,1,0,6,3,3,6,3,0,4,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,36-45,,Mid Level,Experienced Employee,0.0,Travel Rarely,Human Resources,Medical,Male,Human Resources,Single,Low Risk
53,0,-1.6820354476390427,2,3,1050,3,-1.3724266443035866,2,3,2,0.2171677809448601,1.2963350574083523,2,12,3,1,1,30,2,3,15,7,6,12,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,46-55,Low Salary,Executive Level,Loyal Employee,0.0,Travel Frequently,Sales,Marketing,Female,Sales Executive,Married,Low Risk
